availability_id,vendor_equipment_id,availability_date,total_quantity,reserved_quantity,available_quantity,out_of_service_quantity,availability_status,source_system,correlation_id,created_at
AVL-VEQ-04-02-20270628,VEQ-04-02,2027-06-28,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270628,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270629,VEQ-04-02,2027-06-29,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270629,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270630,VEQ-04-02,2027-06-30,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270630,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270701,VEQ-04-02,2027-07-01,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270701,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270702,VEQ-04-02,2027-07-02,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270702,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270703,VEQ-04-02,2027-07-03,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270703,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270704,VEQ-04-02,2027-07-04,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270704,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270705,VEQ-04-02,2027-07-05,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270705,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270706,VEQ-04-02,2027-07-06,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270706,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270707,VEQ-04-02,2027-07-07,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270707,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270708,VEQ-04-02,2027-07-08,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270708,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270709,VEQ-04-02,2027-07-09,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270709,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270710,VEQ-04-02,2027-07-10,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270710,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270711,VEQ-04-02,2027-07-11,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270711,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270712,VEQ-04-02,2027-07-12,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270712,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270713,VEQ-04-02,2027-07-13,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270713,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270714,VEQ-04-02,2027-07-14,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270714,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270715,VEQ-04-02,2027-07-15,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270715,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270716,VEQ-04-02,2027-07-16,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270716,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270717,VEQ-04-02,2027-07-17,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270717,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270718,VEQ-04-02,2027-07-18,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270718,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270719,VEQ-04-02,2027-07-19,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270719,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270720,VEQ-04-02,2027-07-20,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270720,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270721,VEQ-04-02,2027-07-21,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270721,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270722,VEQ-04-02,2027-07-22,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270722,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270723,VEQ-04-02,2027-07-23,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270723,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270724,VEQ-04-02,2027-07-24,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270724,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270725,VEQ-04-02,2027-07-25,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270725,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270726,VEQ-04-02,2027-07-26,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270726,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270727,VEQ-04-02,2027-07-27,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270727,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270728,VEQ-04-02,2027-07-28,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270728,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270729,VEQ-04-02,2027-07-29,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270729,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270730,VEQ-04-02,2027-07-30,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270730,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270731,VEQ-04-02,2027-07-31,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270731,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270801,VEQ-04-02,2027-08-01,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270801,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270802,VEQ-04-02,2027-08-02,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270802,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270803,VEQ-04-02,2027-08-03,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270803,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270804,VEQ-04-02,2027-08-04,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270804,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270805,VEQ-04-02,2027-08-05,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270805,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270806,VEQ-04-02,2027-08-06,2,0,1,1,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270806,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270807,VEQ-04-02,2027-08-07,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270807,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270808,VEQ-04-02,2027-08-08,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270808,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270809,VEQ-04-02,2027-08-09,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270809,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270810,VEQ-04-02,2027-08-10,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270810,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270811,VEQ-04-02,2027-08-11,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270811,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270812,VEQ-04-02,2027-08-12,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270812,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270813,VEQ-04-02,2027-08-13,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270813,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270814,VEQ-04-02,2027-08-14,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270814,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270815,VEQ-04-02,2027-08-15,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270815,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270816,VEQ-04-02,2027-08-16,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270816,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270817,VEQ-04-02,2027-08-17,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270817,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270818,VEQ-04-02,2027-08-18,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270818,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270819,VEQ-04-02,2027-08-19,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270819,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270820,VEQ-04-02,2027-08-20,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270820,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270821,VEQ-04-02,2027-08-21,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270821,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270822,VEQ-04-02,2027-08-22,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270822,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270823,VEQ-04-02,2027-08-23,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270823,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270824,VEQ-04-02,2027-08-24,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270824,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270825,VEQ-04-02,2027-08-25,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270825,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270826,VEQ-04-02,2027-08-26,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270826,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270827,VEQ-04-02,2027-08-27,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270827,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270828,VEQ-04-02,2027-08-28,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270828,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270829,VEQ-04-02,2027-08-29,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270829,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270830,VEQ-04-02,2027-08-30,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270830,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270831,VEQ-04-02,2027-08-31,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270831,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270901,VEQ-04-02,2027-09-01,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270901,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270902,VEQ-04-02,2027-09-02,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270902,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270903,VEQ-04-02,2027-09-03,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270903,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270904,VEQ-04-02,2027-09-04,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270904,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270905,VEQ-04-02,2027-09-05,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270905,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270906,VEQ-04-02,2027-09-06,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270906,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270907,VEQ-04-02,2027-09-07,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270907,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270908,VEQ-04-02,2027-09-08,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270908,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270909,VEQ-04-02,2027-09-09,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270909,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270910,VEQ-04-02,2027-09-10,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270910,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270911,VEQ-04-02,2027-09-11,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270911,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270912,VEQ-04-02,2027-09-12,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270912,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270913,VEQ-04-02,2027-09-13,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270913,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270914,VEQ-04-02,2027-09-14,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270914,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270915,VEQ-04-02,2027-09-15,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270915,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270916,VEQ-04-02,2027-09-16,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270916,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270917,VEQ-04-02,2027-09-17,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270917,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270918,VEQ-04-02,2027-09-18,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270918,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270919,VEQ-04-02,2027-09-19,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270919,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270920,VEQ-04-02,2027-09-20,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270920,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270921,VEQ-04-02,2027-09-21,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270921,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270922,VEQ-04-02,2027-09-22,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270922,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270923,VEQ-04-02,2027-09-23,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270923,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270924,VEQ-04-02,2027-09-24,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270924,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270925,VEQ-04-02,2027-09-25,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20270925,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270926,VEQ-04-02,2027-09-26,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270926,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270927,VEQ-04-02,2027-09-27,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270927,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270928,VEQ-04-02,2027-09-28,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270928,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270929,VEQ-04-02,2027-09-29,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270929,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20270930,VEQ-04-02,2027-09-30,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20270930,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271001,VEQ-04-02,2027-10-01,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271001,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271002,VEQ-04-02,2027-10-02,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271002,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271003,VEQ-04-02,2027-10-03,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271003,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271004,VEQ-04-02,2027-10-04,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271004,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271005,VEQ-04-02,2027-10-05,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271005,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271006,VEQ-04-02,2027-10-06,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271006,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271007,VEQ-04-02,2027-10-07,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271007,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271008,VEQ-04-02,2027-10-08,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271008,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271009,VEQ-04-02,2027-10-09,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271009,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271010,VEQ-04-02,2027-10-10,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271010,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271011,VEQ-04-02,2027-10-11,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271011,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271012,VEQ-04-02,2027-10-12,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271012,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271013,VEQ-04-02,2027-10-13,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271013,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271014,VEQ-04-02,2027-10-14,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271014,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271015,VEQ-04-02,2027-10-15,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271015,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271016,VEQ-04-02,2027-10-16,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20271016,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271017,VEQ-04-02,2027-10-17,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20271017,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271018,VEQ-04-02,2027-10-18,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20271018,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271019,VEQ-04-02,2027-10-19,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271019,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271020,VEQ-04-02,2027-10-20,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271020,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271021,VEQ-04-02,2027-10-21,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271021,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271022,VEQ-04-02,2027-10-22,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271022,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271023,VEQ-04-02,2027-10-23,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271023,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271024,VEQ-04-02,2027-10-24,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271024,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271025,VEQ-04-02,2027-10-25,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271025,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271026,VEQ-04-02,2027-10-26,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271026,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271027,VEQ-04-02,2027-10-27,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271027,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271028,VEQ-04-02,2027-10-28,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271028,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271029,VEQ-04-02,2027-10-29,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271029,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271030,VEQ-04-02,2027-10-30,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271030,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271031,VEQ-04-02,2027-10-31,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271031,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271101,VEQ-04-02,2027-11-01,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271101,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271102,VEQ-04-02,2027-11-02,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271102,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271103,VEQ-04-02,2027-11-03,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271103,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271104,VEQ-04-02,2027-11-04,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271104,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271105,VEQ-04-02,2027-11-05,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271105,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271106,VEQ-04-02,2027-11-06,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271106,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271107,VEQ-04-02,2027-11-07,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271107,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271108,VEQ-04-02,2027-11-08,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20271108,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271109,VEQ-04-02,2027-11-09,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20271109,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271110,VEQ-04-02,2027-11-10,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20271110,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271111,VEQ-04-02,2027-11-11,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271111,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271112,VEQ-04-02,2027-11-12,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271112,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271113,VEQ-04-02,2027-11-13,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271113,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271114,VEQ-04-02,2027-11-14,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271114,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271115,VEQ-04-02,2027-11-15,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271115,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271116,VEQ-04-02,2027-11-16,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271116,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271117,VEQ-04-02,2027-11-17,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271117,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271118,VEQ-04-02,2027-11-18,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271118,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271119,VEQ-04-02,2027-11-19,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271119,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271120,VEQ-04-02,2027-11-20,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271120,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271121,VEQ-04-02,2027-11-21,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271121,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271122,VEQ-04-02,2027-11-22,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271122,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271123,VEQ-04-02,2027-11-23,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271123,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271124,VEQ-04-02,2027-11-24,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271124,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271125,VEQ-04-02,2027-11-25,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271125,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271126,VEQ-04-02,2027-11-26,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271126,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271127,VEQ-04-02,2027-11-27,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271127,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271128,VEQ-04-02,2027-11-28,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271128,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271129,VEQ-04-02,2027-11-29,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271129,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271130,VEQ-04-02,2027-11-30,2,0,2,0,Available,EquipmentRENTAL_LCversion,ER-AVAIL-20271130,2026-08-09T12:00:00Z
AVL-VEQ-04-02-20271201,VEQ-04-02,2027-12-01,2,1,1,0,Reserved,EquipmentRENTAL_LCversion,ER-AVAIL-20271201,2026-08-09T12:00:00Z
